VERSION_5_0 3-Map
P	0	1	0	23.0431	23.2733	80.6385	-0.125935	0.967044	0.221285	0.756	0.675	-19	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	2	0	22.2306	27.0444	81.3855	-0.287054	0.94495	0.157066	1.029	0.591	72	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	10	0	25.1888	18.6794	82.6494	-0.0905067	0.99566	-0.021679	0.639	0.57	63	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	11	0	24.5613	22.5791	82.4953	-0.226715	0.972336	-0.0562412	0.828	0.432	71	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	23	0	22.8932	23.1362	80.3982	-0.109185	0.971909	0.2085	0.777	0.642	67	-10000	0	7	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	24	0	22.138	26.9252	81.0991	-0.275013	0.950183	0.146698	1.02	0.585	72	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	36	0	24.0842	37.9074	88.1566	-0.433941	-0.623081	-0.650742	0.639	0.162	-9	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	37	0	23.8419	23.8613	82.2276	-0.280552	0.959757	-0.0125515	0.774	0.42	71	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	44	0	24.1825	20.0023	82.6393	-0.104392	0.994	0.0326408	0.684	0.564	63	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	47	0	23.241	40.3179	88.1278	-0.544472	-0.563699	-0.621123	0.615	0.363	-3	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	50	0	23.1513	26.6173	81.3088	-0.251208	0.95556	0.154269	0.975	0.546	72	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	58	0	23.4067	22.2652	80.9286	-0.0890085	0.980506	0.175171	0.783	0.567	68	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	60	0	26.2807	42.3635	90.007	-0.533213	-0.625121	-0.570006	0.528	0.231	-2	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	62	0	21.0774	26.492	77.1609	-0.267598	0.857382	0.439645	0.918	0.765	70	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	66	0	25.2461	20.0882	82.3145	-0.088501	0.996074	0.00214928	0.63	0.597	63	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	76	0	28.6232	27.4056	87.2904	0.472505	0.879306	-0.059672	1.473	1.38	17	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	77	0	29.9745	30.9834	86.9929	0.221906	0.970473	-0.0945525	1.14	0.765	20	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	78	0	30.3157	34.8075	86.5693	-0.0411517	0.991643	-0.122274	0.615	0.204	22	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	79	0	27.1683	27.4682	83.3809	0.496801	0.867555	0.0231613	0.816	0.387	15	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	80	0	28.7361	31.0129	83.6318	0.303356	0.946954	0.106081	0.858	0.36	18	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
P	0	81	0	29.5153	34.7945	84.2016	0.0965635	0.97837	0.182941	0.645	0.225	18	-10000	0	-1	1	A	0	18054	0	-10000	-1	0	0	-10000
